Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
CUS_0x7aec,Paola Arosioy,26.125,550-76-4588,Writer,104722.71,8974.8925,3,4,19,5,"Mortgage Loan, Credit-Builder Loan, Auto Loan",28.75,12,17,9,Standard,1262.11,29.3316466,12.375,Yes,227.2823046,533.1893607,Low_spent_Medium_value_payments,407.0175847,1
CUS_0x7af7,Soyoungd,31.0,802-67-7093,Entrepreneur,141025.92,12004.16,5,5,10,1,Mortgage Loan,9.375,15,4,4,Good,843.59,34.11764374,30.70833333,No,117.5147099,526.0247569,Low_spent_Medium_value_payments,874.7086507,2
CUS_0x7af8,Nishant Kumaru,39.0,751-11-3630,Manager,33891.6,3122.3,8,10,24,6,"Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan",37.125,19,30,10,Bad,3829.12,31.11242193,11.9047619,Yes,85.64964244,157.9130059,High_spent_Medium_value_payments,339.2340868,1
CUS_0x7afc,Wilkess,40.0,639-06-8225,Lawyer,35417.27,2789.439167,0,3,3,2,"Personal Loan, Auto Loan",5.0,5,8,3,Good,364.57,30.2174294,26.20238095,No,39.77036463,162.7858282,Low_spent_Small_value_payments,348.8877238,2
CUS_0x7b0,Clara Ferreira-Marquesr,27.0,992-16-3962,Scientist,57626.34,4927.942611,3,5,4,3,"Payday Loan, Auto Loan",5.25,2,4,1,Good,85.85,34.99509393,23.20833333,No,222.7251014,160.1216791,High_spent_Small_value_payments,480.676631,2
CUS_0x7b09,Soyoung Kims,25.0,792-05-9767,Musician,24148.54,1780.378333,4,4,14,4,"Credit-Builder Loan, Payday Loan, Mortgage Loan",24.0,16,3,2,Standard,157.98,33.3609198,21.67857143,No,72.79827943,86.04967561,Low_spent_Small_value_payments,282.9398783,1
CUS_0x7b14,Jinv,53.875,650-65-4429,Developer,13966.77,1014.248545,3,7,3,3,"Mortgage Loan, Student Loan, Payday Loan",6.125,15,8,3,Good,412.48,31.57633924,28.625,No,56.50087421,61.16851171,High_spent_Small_value_payments,286.0193187,1
CUS_0x7b15,Y.t,26.0,173-42-8880,Accountant,13065.87,1359.8225,5,6,13,2,"Personal Loan, Personal Loan",13.875,11,3,4,Standard,1203.17,33.93719843,22.04166667,No,16.03971008,115.8203875,Low_spent_Small_value_payments,288.2636911,1
CUS_0x7b1c,ey Swatiy,26.0,022-18-2145,Architect,121466.8,10148.23333,0,7,8,2,"Personal Loan, Student Loan",0.5,10,3,1,Good,475.07,34.36650019,30.54166667,No,178.1958737,705.20059,High_spent_Medium_value_payments,481.2028905,2
CUS_0x7b23,Melissa Akinu,51.0,534-07-1682,Accountant,36850.65,3266.8875,6,3,19,3,"Credit-Builder Loan, Credit-Builder Loan, Personal Loan",12.0,16,11,0,Standard,420.06,34.13629461,25.875,Yes,52.51752166,153.5543365,High_spent_Large_value_payments,395.110058,1
CUS_0x7b27,Astridj,18.0,590-91-2232,Lawyer,57858.3,4868.525,6,6,25,5,"Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan",23.875,20,19,8,Standard,2298.46,31.17474508,9.708333333,Yes,226.7060075,324.9556002,High_spent_Medium_value_payments,310.0013902,0
CUS_0x7b2b,Soyoungc,38.0,337-58-4855,Architect,79631.28,6459.94,6,7,23,6,"Student Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan, Credit-Builder Loan",17.25,20,7,7,Bad,2692.66,31.5459808,15.45833333,Yes,289.471213,273.5903827,High_spent_Large_value_payments,407.8517297,0
CUS_0x7b2c,Langee,24.625,805-29-2042,Manager,92091.87,7842.3225,5,4,8,1,Prestamo_no_especificado,12.875,3,6,0,Good,637.18,34.8220508,25.70833333,No,49.0080968,358.4387926,High_spent_Large_value_payments,634.2853606,0
CUS_0x7b2d,Davidy,22.14285714,504-65-9658,Scientist,83181.88,6773.823333,3,4,5,3,"Auto Loan, Personal Loan, Payday Loan",11.125,1,13,0,Good,353.65,35.95691099,21.375,No,173.817388,378.1489288,Low_spent_Medium_value_payments,455.8138409,2
CUS_0x7b2f,James Mackenzieb,32.83333333,445-64-4433,Writer,16114.17,1160.8475,3,6,13,2,"Student Loan, Credit-Builder Loan",25.5,14,15,7,Standard,1246.74,29.23728454,19.5,Yes,25.77988712,65.30226716,Low_spent_Small_value_payments,292.6617186,1
CUS_0x7b3,Strupczewskif,31.125,676-41-8343,Accountant,20121.97,1646.830833,8,6,20,9,"Personal Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Payday Loan, Home Equity Loan, Auto Loan, Auto Loan, Student Loan",32.375,25,22,9,Bad,4901.87,30.24312003,8.958333333,Yes,121.5196296,129.4037437,Low_spent_Small_value_payments,194.341747,0
CUS_0x7b30,Clare Jimz,35.75,064-85-0175,Scientist,10977.79,1110.815833,6,3,15,0,Sin_prestamo,8.125,15,18,5,Standard,1457.57,34.6451645,23.70833333,Yes,0.0,72.03246362,Low_spent_Small_value_payments,316.5491197,1
CUS_0x7b31,Oreskovica,37.0,762-63-6766,Musician,47195.19,3749.9325,9,5,15,7,"Student Loan, Auto Loan, Payday Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan",59.75,26,25,9,Bad,2729.04,30.52627433,3.541666667,Yes,178.7482328,125.3658207,High_spent_Large_value_payments,313.3118664,1
CUS_0x7b32,Kentarom,24.0,461-94-1279,Developer,56455.35,4511.6125,9,9,20,9,"Credit-Builder Loan, Personal Loan, Payday Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Auto Loan",29.5,21,23,9,Bad,4468.81,29.55193922,6.125,Yes,415.6072333,207.2743506,High_spent_Small_value_payments,119.7419269,1
CUS_0x7b38,Wayne Coleg,29.42857143,738-27-7124,Musician,101696.19,8432.6825,5,7,10,2,Student Loan,31.0,18,9,1,Standard,545.89,33.61061869,26.85714286,No,111.976512,411.3239261,High_spent_Large_value_payments,595.7767324,0
CUS_0x7b39,Niveditaa,35.75,072-74-8737,Entrepreneur,94739.7,7071.916596,3,7,3,1,Personal Loan,15.125,4,6,1,Good,1413.38,32.57613371,28.04166667,No,878.3001446,243.4519255,High_spent_Large_value_payments,674.5596664,2
CUS_0x7b3a,Clement Tank,27.0,084-00-6667,Scientist,14276.64,1397.72,7,8,18,7,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Student Loan, Personal Loan",43.0,17,26,7,Bad,4400.77,33.74833995,13.04166667,Yes,51.69662379,90.82690761,Low_spent_Medium_value_payments,277.2484686,0
CUS_0x7b3c,ray,40.0,397-72-8040,Mechanic,44386.47,3703.8725,10,6,26,9,"Payday Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Auto Loan",33.5,25,8,12,Bad,1275.46,29.20909605,9.208333333,Yes,298.8485303,139.0695313,High_spent_Medium_value_payments,188.9538954,0
CUS_0x7b40,Ritsukob,45.125,575-33-3200,Doctor,46390.56,3851.88,10,5,22,5,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan",16.0,15,30,8,Bad,3766.41,33.60066603,5.208333333,Yes,102.012922,142.8097689,High_spent_Medium_value_payments,400.3653091,0
CUS_0x7b47,Lauren Taraf,27.375,874-02-7975,Journalist,98638.16,7792.88455,6,7,14,5,"Payday Loan, Mortgage Loan, Credit-Builder Loan, Student Loan",26.375,15,14,8,Standard,1475.05,32.5244753,17.35714286,Yes,555.8853172,418.7862347,Low_spent_Medium_value_payments,324.5289907,1
CUS_0x7b4b,Nick Brownm,24.57142857,065-77-9473,Scientist,17235.88,1450.323333,10,5,18,3,"Debt Consolidation Loan, Home Equity Loan",51.5,19,10,12,Standard,1971.68,28.93798379,19.91666667,Yes,30.29155827,99.25074481,Low_spent_Small_value_payments,306.8635491,0
CUS_0x7b5,Huwp,23.57142857,156-06-2245,Mechanic,64249.44,5428.12,7,7,24,7,"Auto Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, Auto Loan",27.5,13,13,11,Standard,1450.31,32.51633067,13.95833333,Yes,229.4802377,251.6048433,High_spent_Large_value_payments,319.226919,0
CUS_0x7b52,David Henryw,35.0,015-91-6589,Developer,14387.47,981.9558333,7,7,17,8,"Debt Consolidation Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Personal Loan, Home Equity Loan",34.0,21,18,7,Bad,4335.68,31.13792214,13.95833333,Yes,80.33755406,46.17152258,High_spent_Medium_value_payments,238.1546301,1
CUS_0x7b58,Miyoungo,36.0,505-69-4727,Doctor,172510.48,14464.87333,5,5,6,1,Auto Loan,15.0,8,3,3,Good,810.8,37.30195727,16.04166667,No,82.59172082,582.0849593,High_spent_Large_value_payments,1078.350067,2
CUS_0x7b5a,Martinan,23.0,137-81-2602,Journalist,78133.6,6636.133333,5,7,17,4,"Debt Consolidation Loan, Payday Loan, Auto Loan, Personal Loan",8.5,8,13,6,Standard,1055.06,30.17536805,14.45833333,Yes,172.4891123,341.7487905,High_spent_Large_value_payments,410.6254306,1
CUS_0x7b6,Jamese,39.0,666-80-2835,Scientist,82988.08,7100.673333,4,4,10,3,"Mortgage Loan, Auto Loan, Mortgage Loan",25.75,18,15,7,Standard,1036.93,32.54169503,18.46428571,Yes,182.4249206,348.6411011,Low_spent_Medium_value_payments,451.1686588,1
CUS_0x7b61,Jessicag,14.625,132-42-7088,Developer,18216.63,1319.0525,7,9,18,9,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan",39.625,15,16,8,Bad,3254.51,27.99346254,4.375,Yes,105.6476073,110.3950323,Low_spent_Small_value_payments,203.0579573,1
CUS_0x7b62,Carewu,20.0,722-22-8364,Doctor,13848.89,1152.074167,4,4,18,2,"Mortgage Loan, Debt Consolidation Loan",19.5,10,5,2,Standard,65.12,31.1600059,26.60714286,No,12.6634447,82.24454449,Low_spent_Small_value_payments,308.4864519,0
CUS_0x7b64,Gianlucaq,38.0,883-05-9278,Musician,58137.44,4578.786667,10,8,26,3,"Payday Loan, Debt Consolidation Loan, Payday Loan",62.0,20,17,13,Standard,2071.87,32.26846847,13.10714286,Yes,139.9112123,244.4394512,High_spent_Medium_value_payments,359.2874544,0
CUS_0x7b65,Sineadv,27.14285714,751-96-2010,Mechanic,8968.555,880.3795833,10,8,30,8,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Debt Consolidation Loan, Credit-Builder Loan",57.875,19,24,12,Bad,2502.86,31.33259574,11.59722222,Yes,57.07883302,69.56738315,Low_spent_Small_value_payments,239.4482876,0
CUS_0x7b66,Shaod,18.0,221-80-6215,Writer,57683.19,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Personal Loan, Student Loan, Student Loan",41.375,18,4,12,Bad,2188.22,28.32181513,12.70833333,Yes,250.0816703,256.6032584,High_spent_Medium_value_payments,265.2342498,0
CUS_0x7b72,"""Rosalba OBrien""p",42.375,199-56-9238,Architect,9754.75,526.8958333,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan",28.375,16,16,10,Bad,4074.72,32.14830281,3.702380952,Yes,42.73230601,30.99594286,Low_spent_Medium_value_payments,247.0943945,1
CUS_0x7b75,Vlastelicab,39.375,146-07-7868,Accountant,8759.74,812.9783333,6,7,19,8,"Payday Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan",17.5,24,23,6,Bad,4094.24,32.1022065,12.19047619,Yes,43.49571773,71.35890591,Low_spent_Small_value_payments,251.4432097,0
CUS_0x7b79,Robert Hetzg,48.5,355-01-4043,Lawyer,73180.2,6146.35,4,5,20,1,Debt Consolidation Loan,30.25,10,10,3,Standard,59.55,36.1926719,27.70238095,No,38.52937704,216.9879485,High_spent_Medium_value_payments,617.8676744,1
CUS_0x7b7a,Mordantt,19.25,930-29-4314,Musician,77930.28,6504.19,8,8,25,7,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan",44.25,22,1,10,Bad,1597.7,32.88385996,10.98809524,Yes,449.5057237,187.4442531,High_spent_Large_value_payments,264.7190232,0
CUS_0x7b8a,Falloonm,27.25,096-09-6218,Architect,16232.14,1496.678333,5,7,25,2,"Personal Loan, Auto Loan",22.75,20,19,12,Standard,2446.43,33.4849211,5.869047619,Yes,14.97768345,118.7481058,Low_spent_Small_value_payments,300.2070344,0
CUS_0x7b8c,Swaha Pattanaikt,21.0,321-02-4040,Musician,116623.44,9836.62,5,4,9,0,Sin_prestamo,2.75,10,4,6,Good,1198.03,36.29693055,30.58333333,No,0.0,399.2591651,High_spent_Medium_value_payments,819.0948488,1
CUS_0x7b90,Estelled,41.0,816-38-1312,Developer,65588.1,4884.711345,7,4,11,3,"Mortgage Loan, Credit-Builder Loan",21.625,20,8,0,Good,1292.14,30.22677801,30.95833333,No,538.0291701,312.053627,High_spent_Large_value_payments,403.1227905,2
CUS_0x7b94,Rochay,18.375,449-05-9106,Media_Manager,107427.99,8868.3325,8,3,20,1,Prestamo_no_especificado,24.125,16,9,6,Standard,1124.02,34.80331796,31.83333333,No,55.65910097,332.37721,High_spent_Large_value_payments,755.046939,1
CUS_0x7b97,Viktoriap,51.0,787-10-9379,Journalist,30760.15,2639.345833,4,4,7,3,"Auto Loan, Personal Loan, Mortgage Loan",23.5,10,11,4,Standard,143.92,31.05667646,27.39285714,No,41.12529798,110.7624269,High_spent_Large_value_payments,342.8739143,0
CUS_0x7b9d,Aaron Pressmanb,24.57142857,411-37-9487,Mechanic,16229.86,1216.488333,7,5,28,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, Personal Loan",48.0,26,20,8,Bad,3138.55,34.35255286,10.90277778,Yes,64.06840948,84.96483507,Low_spent_Small_value_payments,236.099419,0
CUS_0x7ba0,imarte Waltera,28.0,654-22-3082,Teacher,39284.17,3072.680833,4,1,3,1,Prestamo_no_especificado,15.375,2,11,4,Good,1274.85,31.85835526,15.70833333,No,21.46038347,205.391976,Low_spent_Small_value_payments,364.1657239,2
CUS_0x7ba5,Eric Onstadg,18.875,257-56-3896,Writer,53266.23,4310.8525,4,6,16,4,"Student Loan, Student Loan, Payday Loan",16.5,19,10,6,Standard,1988.24,31.41041987,9.625,Yes,176.3947606,115.7201671,High_spent_Medium_value_payments,385.0205409,0
CUS_0x7ba9,Strupczewskip,24.5,989-07-3770,Manager,52462.42,4315.868333,4,3,16,3,"Student Loan, Home Equity Loan, Student Loan",10.25,11,15,5,Standard,778.66,32.37025187,20.375,Yes,79.0516951,148.5871374,High_spent_Medium_value_payments,456.4480008,1
CUS_0x7baa,Mylesl,55.75,439-74-3252,Mechanic,21028.91,1823.409167,5,6,8,3,"Mortgage Loan, Auto Loan, Debt Consolidation Loan",14.5,8,11,3,Standard,658.48,30.83310408,24.375,No,27.30214569,117.1676974,Low_spent_Small_value_payments,312.8710735,1
CUS_0x7bad,Rossp,45.0,502-87-6974,Writer,77672.34,6766.695,3,1,2,3,"Student Loan, Student Loan",10.375,4,7,2,Good,813.2,32.86103076,21.6,No,139.071777,203.907136,High_spent_Large_value_payments,597.6031914,2
CUS_0x7baf,Alejl,41.0,792-88-1863,Lawyer,44678.57,3502.214167,3,6,9,1,Credit-Builder Loan,11.125,10,10,4,Good,834.0,31.28620549,30.45833333,No,25.15786633,114.5411277,High_spent_Large_value_payments,466.7724226,0
CUS_0x7bb,Saeed Azharj,23.0,292-41-5261,Musician,86502.12,6748.866334,1,3,11,0,Sin_prestamo,-0.125,2,4,2,Good,1355.65,36.29595239,23.86904762,No,372.438208,370.3576345,Low_spent_Large_value_payments,627.4059777,2
CUS_0x7bb2,Schnurrv,44.125,112-97-6129,Mechanic,73083.44,6264.286667,7,9,28,6,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Auto Loan",37.375,15,2,6,Bad,2549.27,31.76999239,5.708333333,Yes,232.3252428,260.5456415,Low_spent_Medium_value_payments,382.4712721,0
CUS_0x7bb3,Alexeiy,45.875,156-43-2282,Journalist,42331.14,3280.595,6,5,9,2,"Student Loan, Credit-Builder Loan",19.875,13,16,10,Standard,1288.78,34.53668953,15.08333333,Yes,48.32052041,171.0272489,High_spent_Medium_value_payments,389.6136293,1
CUS_0x7bbb,Krista Hughesu,35.875,189-26-3266,Accountant,14115.22,1309.268333,6,5,16,9,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Personal Loan, Personal Loan",16.125,19,7,12,Bad,3346.41,32.24130786,3.238095238,Yes,96.77589176,85.92751468,Low_spent_Small_value_payments,223.816382,0
CUS_0x7bc3,ewichs,44.75,914-85-2580,Doctor,7636.4,884.3666667,6,9,20,7,"Debt Consolidation Loan, Personal Loan, Mortgage Loan, Personal Loan, Mortgage Loan, Home Equity Loan",34.125,16,20,8,Bad,2614.48,28.95394655,9.208333333,Yes,32.1113474,47.19334941,Low_spent_Small_value_payments,286.0460861,1
CUS_0x7bc5,Emily Flitterk,45.0,054-18-3107,Doctor,17641.87,1306.155833,8,6,33,6,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan",27.875,12,8,9,Standard,1663.52,31.20658189,15.0,Yes,203.8390108,74.3834769,High_spent_Medium_value_payments,277.7375227,0
CUS_0x7bc9,Shahl,27.57142857,130-42-0564,Engineer,68900.64,5835.72,7,4,10,4,"Mortgage Loan, Student Loan, Mortgage Loan, Credit-Builder Loan",12.375,14,9,6,Standard,1420.04,32.61079826,18.01190476,No,148.9974949,133.9400612,High_spent_Large_value_payments,551.8844439,1
CUS_0x7bda,Emman,52.0,640-01-1485,Entrepreneur,17127.3,1407.275,8,7,6,2,"Personal Loan, Payday Loan",11.375,11,8,0,Good,957.51,32.05530824,28.95833333,No,18.43747906,109.7195888,Low_spent_Small_value_payments,304.3076102,2
CUS_0x7be,Denny Thomasw,36.0,706-58-3472,Teacher,20282.38,1688.198333,3,7,4,1,Prestamo_no_especificado,8.25,16,4,2,Good,1229.84,33.17741089,24.4,No,10.17939375,114.6177076,Low_spent_Small_value_payments,323.6658702,2
CUS_0x7be2,Andrei Khalipi,43.57142857,880-25-9026,Journalist,71889.08,6266.756667,7,8,22,3,"Debt Consolidation Loan, Payday Loan, Personal Loan",43.375,11,17,12,Standard,2461.32,30.87192454,20.16666667,Yes,109.660777,287.9503597,High_spent_Large_value_payments,512.6226787,0
CUS_0x7be4,Luciaz,29.5,077-00-8897,Manager,18028.98,1369.415,4,7,29,5,"Mortgage Loan, Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan",25.125,8,21,13,Standard,1678.53,32.1350407,17.16666667,Yes,47.4099104,86.75659975,Low_spent_Large_value_payments,274.0249898,0
CUS_0x7be5,Donny Kwoke,37.0,897-36-1601,Accountant,7330.945,833.9120833,6,10,33,9,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan",54.0,18,29,10,Bad,4401.57,32.84248257,14.08333333,Desconocido,52.59339622,46.92048582,Low_spent_Small_value_payments,260.7992834,0
CUS_0x7bec,Ryant,25.0,695-07-0356,Journalist,57700.06,4567.338333,5,6,13,0,Sin_prestamo,23.625,18,12,3,Standard,792.37,32.32233467,24.54166667,Yes,0.0,218.9436736,High_spent_Medium_value_payments,511.1375637,1
CUS_0x7bee,Glenn Somervillem,28.875,601-19-6338,Teacher,23631.2,1892.266667,4,4,18,3,"Mortgage Loan, Auto Loan",16.375,14,12,1,Standard,903.96,31.9222005,26.92857143,Yes,34.30784055,164.7004658,Low_spent_Small_value_payments,270.2183604,1
CUS_0x7bf,Caroline Valetkevitcha,32.0,330-17-2088,Engineer,17464.64,1720.386667,6,5,5,7,"Payday Loan, Student Loan, Mortgage Loan, Home Equity Loan, Student Loan, Payday Loan, Debt Consolidation Loan",19.75,14,16,8,Standard,289.05,31.94280626,18.54166667,Yes,72.58155411,75.9783143,Low_spent_Large_value_payments,283.9213197,2
CUS_0x7bf0,Lynnley Browningd,35.5,770-38-6359,Mechanic,20503.21,1430.600833,8,9,21,9,"Payday Loan, Payday Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, Auto Loan",38.5,14,11,11,Bad,4735.55,29.94152922,12.3452381,Yes,125.2782237,84.67301771,Low_spent_Large_value_payments,206.4619434,0
CUS_0x7bf2,Ridleys,55.0,216-32-5901,Architect,81583.0,6687.583333,1,7,10,3,Mortgage Loan,6.5,7,11,4,Good,328.19,35.77995918,30.40277778,No,139.6310346,252.7019958,High_spent_Medium_value_payments,603.1974552,1
CUS_0x7bf8,Philg,52.375,431-22-5697,Journalist,15820.155,1033.34625,8,7,15,2,Student Loan,24.5,9,12,1,Standard,1312.49,29.7878733,32.0952381,Yes,21.24455158,89.64608953,Low_spent_Small_value_payments,277.6880374,1
CUS_0x7bf9,Emmottf,38.57142857,225-41-8046,Journalist,18309.76,1370.813333,8,5,11,6,"Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Payday Loan",21.625,16,15,9,Standard,2193.28,32.61010389,14.47222222,Yes,48.3398179,102.7129959,Low_spent_Small_value_payments,264.5987028,1
CUS_0x7bff,Raom,17.0,084-18-2608,Manager,44286.36,3561.53,6,6,31,2,"Credit-Builder Loan, Home Equity Loan",12.25,15,6,12,Standard,2069.01,32.27232266,11.45833333,Yes,57.97158147,225.0826402,Low_spent_Large_value_payments,361.900521,0
CUS_0x7c00,Jones Chrisr,41.0,505-02-8809,Lawyer,16837.43,1682.119167,3,4,13,2,"Personal Loan, Credit-Builder Loan",23.375,20,12,3,Standard,1347.95,32.59163868,26.79166667,No,17.0701897,106.2570522,High_spent_Medium_value_payments,318.6087119,1
CUS_0x7c01,Vorobyovam,16.625,036-74-6711,Lawyer,93220.71,7647.3925,3,7,9,5,"Mortgage Loan, Credit-Builder Loan",12.5,20,10,8,Standard,200.89,33.5027926,13.20833333,Yes,238.2872692,269.6559918,High_spent_Medium_value_payments,536.9434019,1
CUS_0x7c06,Fathiya Dahrule,50.125,494-74-7035,Accountant,61683.18,4941.265,4,3,3,4,"Credit-Builder Loan, Student Loan, Auto Loan, Credit-Builder Loan",11.125,6,7,3,Good,629.16,31.18112043,22.16666667,No,128.3843569,234.4295623,High_spent_Medium_value_payments,397.5625809,2
CUS_0x7c0d,Aruna Viswanathae,51.0,910-44-9683,Accountant,97787.46,8438.955,6,5,12,3,"Debt Consolidation Loan, Auto Loan",12.75,10,10,3,Standard,1122.78,34.08237255,23.33333333,No,143.5764602,318.0263533,High_spent_Large_value_payments,655.0965695,0
CUS_0x7c0f,Laup,30.0,646-56-3254,Architect,48053.61,3917.4675,7,8,17,5,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Credit-Builder Loan",56.625,20,7,10,Bad,2141.5,31.9359861,20.17857143,Yes,175.9654148,208.4867206,Low_spent_Medium_value_payments,276.0446147,1
CUS_0x7c12,Greg Roumeliotisg,32.0,477-14-0592,Manager,31417.15,2664.095833,3,6,18,3,"Home Equity Loan, Payday Loan",26.5,9,18,0,Standard,362.31,33.21272548,20.68055556,Yes,64.18962322,119.484468,High_spent_Large_value_payments,336.5138975,1
CUS_0x7c13,Greg Roumeliotisr,40.0,784-84-0195,Scientist,19181.27,1470.439167,10,7,29,8,"Payday Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Auto Loan, Auto Loan, Auto Loan, Home Equity Loan",44.75,22,8,11,Bad,2404.0,32.14179083,8.958333333,Yes,117.5297547,104.8533004,Low_spent_Small_value_payments,193.4230795,0
CUS_0x7c2,Andrea Shalal-Esax,45.0,460-71-7774,Developer,36217.7,3237.141667,5,7,18,0,Sin_prestamo,13.25,14,11,11,Standard,793.26,33.13090445,30.97619048,Yes,0.0,156.6184673,High_spent_Large_value_payments,427.4333182,1
CUS_0x7c21,Bill Powellx,29.85714286,412-34-8666,Media_Manager,9599.265,618.93875,3,9,21,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan",13.0,20,18,10,Standard,1935.7,33.19021659,12.45833333,Yes,29.10631141,38.54410118,Low_spent_Small_value_payments,272.9934624,0
CUS_0x7c25,Toyerg,38.125,956-43-1170,Accountant,23727.45,2145.2875,7,4,6,0,Sin_prestamo,10.125,13,2,0,Standard,943.06,33.1202767,27.66666667,No,0.0,128.7023249,High_spent_Medium_value_payments,357.0764251,1
CUS_0x7c2a,Alexeir,34.0,687-22-0798,Writer,14634.1,1406.508333,10,7,20,6,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Personal Loan, Credit-Builder Loan, Payday Loan",33.125,14,3,12,Bad,2638.42,31.00245512,6.708333333,Yes,47.83549587,84.12672644,Low_spent_Small_value_payments,276.2312417,0
CUS_0x7c2f,Niuk,22.0,641-03-7701,Developer,15982.36,1279.863333,7,5,33,7,"Payday Loan, Auto Loan, Payday Loan, Mortgage Loan",57.375,15,17,8,Bad,4483.87,33.56501005,12.69047619,Yes,58.6229418,49.45795649,High_spent_Small_value_payments,284.9284081,0
CUS_0x7c33,Guptah,55.0,481-99-3123,Journalist,134630.91,11491.2425,5,1,5,0,Sin_prestamo,9.625,2,8,4,Good,647.77,36.1633388,19.8452381,No,0.0,489.3962742,High_spent_Large_value_payments,914.7279758,1
CUS_0x7c34,Norihiko Shirouzun,27.125,326-05-4047,Entrepreneur,121688.04,10006.67,7,3,12,4,"Personal Loan, Mortgage Loan, Payday Loan",19.75,14,1,3,Standard,54.68,33.21924168,26.06666667,No,288.6654547,245.0299172,High_spent_Large_value_payments,718.2216282,1
CUS_0x7c47,David Adamsm,20.375,443-64-5382,Developer,15363.22,1286.268333,7,5,22,6,"Home Equity Loan, Credit-Builder Loan, Mortgage Loan, Student Loan, Student Loan, Payday Loan",27.0,19,13,8,Bad,2456.24,30.38020097,8.869047619,Yes,61.51659391,79.64949145,Low_spent_Small_value_payments,263.710748,0
CUS_0x7c4a,Sayantani Ghoshi,43.0,193-71-6964,Writer,17633.71,1489.475833,5,4,9,7,"Payday Loan, Payday Loan, Home Equity Loan, Personal Loan, Auto Loan, Auto Loan, Debt Consolidation Loan",23.5,12,17,5,Standard,1488.8,29.34937003,6.555555556,Yes,62.0552962,111.2467101,Low_spent_Small_value_payments,254.3955771,1
CUS_0x7c51,Robert-Jan Bartuneko,22.0,994-42-0564,Teacher,28824.58,2679.048333,0,3,5,4,"Payday Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan",15.25,11,9,0,Good,1028.85,32.54921887,23.45238095,No,78.21726058,154.60487,Low_spent_Small_value_payments,311.9526892,2
CUS_0x7c55,Sarah N.h,31.0,218-72-3933,Manager,53098.47,4197.8725,9,7,24,8,"Payday Loan, Student Loan, Auto Loan, Mortgage Loan, Auto Loan, Payday Loan, Mortgage Loan, Payday Loan",45.375,19,16,11,Bad,3403.23,31.36158986,13.45833333,Yes,270.2026196,186.1998377,Low_spent_Large_value_payments,224.8804504,0
